"FIGURE 14. Pseudosympodomma persicum sp. nov., adult male. A, carapace and pedigeroussomites in lateral view; B. carapace and pedigerous somites in dorsal view; C, uropod.","nonphylo"
"FIGURE 15. Cumella sp., adult female. A, whole animal in lateral view; B. antennule; C,maxilliped 3; D, pereopod 1; E, pereopod 2; F, pereopod 5; G, uropod and last pleonite.","nonphylo"
"FIGURES 1–2. Basilia quadrosae, female habitus. 1. Dorsal view. 2. Ventral view, legs omitted.Abbreviations: AC, abdominal connexivum; AS, anal segment; SII, sternite II; SV, sternite V; SVI,sternite VI; SVII, sternite VII.","nonphylo"
"FIGURES 3–4. Basilia quadrosae, male habitus, legs omitted. 3. Dorsal view. 4. Ventral view.Abbreviations: SII, sternite II; SIII, sternite III; SIV, sternite IV; SV, sternite V; TII, tergite II; TIII,tergite III; TIV, tergite IV; TV, tergite V; TVI, tergite VI; TVII, tergite VIII.","nonphylo"
"FIGURES 5–7. Basilia quadrosae. 5. Detail of female abdominal connexivum. 6. Female genitalplate, anal sclerite, and adanal plates in dorsal view. 7. Male phallobase, postgonite, and aedeagusin lateral view. Abbreviations: Ae, aedeagus; AP, adanal plates; AS, anal sclerite; GP, genital plate;","nonphylo"
"FIGURE 1. Map showing the collecting area, on the tropical Atlantic coast of South America, andthe type locality, off the coast of the State of Amapá.","nonphylo"
"FIGURE 2. Biemna spinomicroxea sp. n. (Holotype, MCNPOR 1887). A. Specimen preserved inalcohol (scale bar=0.5 cm); B. Skeletal arrangement (scale bar=300 µm); C. Oxea (scale bar=100µm); D. Detail of oxea extremities (scale bar=10 µm); E. Spiny sigma (scale bar=5 µm); F. Detail","nonphylo"
"FIGURES 1–4. G. clavifemur (MZUSP 18345). 1. male, dorsal view. 2. male lateral view. 3.female dorsal view. 4. pedipalpus of the male, ventral. Scale bars: 1 mm.","nonphylo"
"FIGURES 5–9. G. clavifemur (MZUSP 18345), male. 5. leg IV, dorsal view. 6. leg IV, ventral view.7. penis, dorsal view. 8. penis, lateral view. 9. chelicera, dorsal. Scale bars 5–6, 9: 1 mm; 7–8: 0.1mm.","nonphylo"
"FIGURES 10–13. G. reitzi n. sp. (MNRJ 6949). 10. male holotype, dorsal view. 11. male holotype,lateral view. 12. female paratype, dorsal view. 13. pedipalpus of the holotype, dorsal view. Scalebars: 1 mm.","nonphylo"
"FIGURES 14–19. G. reitzi n. sp. (MNRJ 6949) male. 14. leg IV, dorsal view. 15. leg IV, ventralview. 16. dorsobasal apophysis of the femur IV, lateral view. 17. chelicera, dorsal. 18. penis, lateralview. 19. penis, dorsal view. Scale bars 14–17: 1 mm; 18–19: 0.1 mm.","nonphylo"
"FIGURES 1–3. Longistylus ygapema n. sp. 1–3. Left male palpal bulb. 1, Prolateral view; 2,Dorsal view; 3, Retrolateral view. Scale bars = 1 mm.","nonphylo"
"FIGURES 4–10. Longistylus ygapema n. sp. 4–10. 4, Male body, dorsal view; 5, Cephalothorax,dorsal view; 6, Abdomen, ventral view; 7, Lateral view; 8, Ventral view; 9, Lateral view, showingcolor variation; 10, Dorsal view, showing color variation. Scale bars = 2 mm. Photos: R. P. Indicatti.","nonphylo"
"FIGURES 11–18. Longistylus ygapema n. sp. 11–18. 11, Male sternum, endites and ratellum. 12,Tibia I, retrolateral view; 13, Tarsus IV pseudosgmentation, lateral view; 14, Tarsus IVpseudosegmentation, variation, lateral view; 15, Tarsus IV pseudosegmentation, variation, lateral","nonphylo"
"FIGURE 1. Map of Africa showing the location of Ile-Ife in southwestern Nigeria.Description of species","nonphylo"
"FIGURES 2–7. Aethaloptera dispar Brauer, 1875 (larva and adult female). 2, Anterior region ofhead of larva, dorsal view. 3, Larval pronotum, dorsal view. 4, Left foreleg of larva, dorsal view. 5,Tibia and tarsus of midleg of larva, dorsal view. 6, IXth sternite and proleg of larva, ventral view. 7,","nonphylo"
"FIGURES 1–12. External morphology of Vaejovis glabrimanus sp. nov. 1, metasomal segmentsIII–V and telson, lateral aspect; 2, pedipalp femur, dorsal aspect; 3, pedipalp patella, dorsal aspect;4, pedipalp chela, dorsal aspect; 5, pedipalp chela, external aspect; 6, pedipalp chela fixed finger,","nonphylo"
"FIGURE 1. Lype lubaretsi, new species, holotype (male genitalia): A. Lateral view; B. Dorsalview; C. Ventral view; D. Phallus, distal part, dorsal view.","nonphylo"
"FIGURE 2. Molanna byssa, new species, holotype (wing venation): A. Forewing; B. Hind wing.Female and immature stages unknown.","nonphylo"
"FIGURE 3. Molanna byssa, new species, holotype (male genitalia): A. Lateral view; B. Dorsalview (right preanal appendage omitted); C. Ventral view; D. Caudal view; E. Phallus in lateralview; F. Phallus in dorsal view.","nonphylo"
"FIGURE 4. Adicella longiramosa Yang and Morse (male genitalia): A. Lateral view; B. Dorsalview; C. Ventral view; D. Phallus in lateral view; E. Phallus in dorsal view.","nonphylo"
"FIGURES 1-4. Species of Erythropterus. 1, E. cuissi new species, male holotype; 2, Idem, femaleparatype; 3, E. urucuri Martins and Galileo, male paratype; 4, E. amabilis Melzer, male.","nonphylo"
"FIGURES 9–10. Trichromothrips formosus n. sp. (female). Abdominal segments: (9) TergaVI–VII (right side); (10) Terga VIII–X (sculpture line on right side of tergum VIII omitted).MD=Mid-dorsal seta. Scale bar=0.04 mm.","nonphylo"
"FIGURE 1. Plots of mean scores on the first and second canonical variates for (a) 27 samples of apterae and(b) 13 samples of alatae, of the Aphis middletonii group from various sources in the BMNH collection(identified on slide labels as armoraciae, maidiradicis, menthaeradicis or middletonii). Samples comprised 4–","nonphylo"
"FIGURE 1. Azaritrombium raphanicum Saboori, Bagheri & Haddad, sp. n. (larva). Idiosoma,dorsal view.","nonphylo"
"FIGURE 2. Azaritrombium raphanicum Saboori, Bagheri & Haddad, sp. n. (larva). Idiosoma andgnathosoma, ventral view.","nonphylo"
"FIGURES 3–4. Azaritrombium raphanicum Saboori, Bagheri & Haddad, sp. n. (larva). (3)Palptibia, dorsal view; (4) Palpal tibia and tarsus, ventral view.","nonphylo"
"FIGURES 5–7. Azaritrombium raphanicum Saboori, Bagheri & Haddad, sp. n. (larva). (5) LegIII, Femur-tarsus; (6) Leg II, Femur-tarsus; (7) Leg I, Femur-tarsus.","nonphylo"
"FIGURE 1. Charybdis granulata (de Haan,1833). Holotype of Charybdis moretonensis Rees &Stephenson, 1967, female, 25.1 x 35+ mm, Moreton Bay, Queensland, AM P13081. A, dorsalhabitus. B, carapace. C, right cheliped, carpus and propodus. D, right cheliped merus. E, oral field.","nonphylo"
"FIGURE 2. Charybdis granulata (de Haan,1833). A–B, female, 42.2 x 59.8 mm, BrunswickHeads, New South Wales, AM P53540. C–F, male, 70.3 x 102.3 mm, E of Fitzroy Reef, GreatBarrier Reef, Queensland, AM P60268. A, C, carapace. B, D, right cheliped merus. E, dorsal","nonphylo"
"FIGURE 1. Micropagurus acantholepis (Stimpson, 1858). A: &, SL = 1.9 mm, Port Jackson, NewSouth Wales, NHM 1888: 33. B–E: neotype, %, SL = 1.7 mm, Port Jackson, New South Wales,NHM 1888: 33. Shield and cephalic appendages: A, dorsal. Right cheliped: B, dorsal; C, dactyl and","nonphylo"
"FIGURE 2. Micropagurus acantholepis (Stimpson, 1858): neotype, %, SL = 1.7 mm, Port Jackson,New South Wales, NHM 1888: 33. Left third pereopod: A, lateral; B, dactyl, mesial; C, carpus,mesial, setae omitted. Anterior lobe of sternite of third pereopods: D, ventral. Posterior portion of","nonphylo"
"FIGURE 3. Micropagurus propinquus n. sp.: holotype, %, SL = 1.6 mm, Chichijima, OgasawaraIslands, CBM-ZC 8378. Shield and cephalic appendages: A, dorsal; B, anterior portion of shieldand proximal portions of ocular and antennal peduncles, dorsal; C, right antennule, lateral; D, right","nonphylo"
"FIGURE 4. Micropagurus propinquus n. sp. A–D: holotype, %, SL = 1.6 mm, Chichijima,Ogasawara Islands, CBM-ZC 8378; E: paratype, %, SL = 1.5 mm, same locality, CBM-ZC 8379.Right cheliped: A, lateral; B, dorsal; C, mesial; D, dactyl and fixed finger, dorsal, setae omitted; E,","nonphylo"
"FIGURE 5. Micropagurus propinquus n. sp.: holotype, %, SL = 1.6 mm, Chichijima, OgasawaraIslands, CBM-ZC 8378. Left cheliped: A, mesial; B, chela and carpus, dorsal; C, lateral; D, dactyland fixed finger, dorsal, setae omitted. Scales = 1 mm.","nonphylo"
"FIGURE 6. Micropagurus propinquus n. sp.: holotype, %, SL = 1.6 mm, Chichijima, OgasawaraIslands, CBM-ZC 8378. Left second pereopod: A, lateral; B, dactyl and propodus, mesial. Left thirdpereopod: C, lateral; D, dactyl and propodus, mesial. Right fourth pereopod: E, lateral, setae","nonphylo"
"FIGURE 7. Micropagurus spinimanus n. sp. A, holotype, %, SL = 2.6 mm, Touho, New Caledonia,MNHN-Pg 7265; B, paratype %, SL = 2.0 mm, Loyalty Islands, stn. 1422, LIFOU, MNHN-Pg7266; C-F: &, paratype, SL = 2.9 mm, Tuléar, Madagascar, MNHN-Pg 3294. Shield and cephalic","nonphylo"
"FIGURE 8. Micropagurus spinimanus n. sp.: holotype, %, SL = 2.6 mm, Touho, New Caledonia,Sept. 1993, MNHN-Pg 7265. Male right cheliped: A, lateral; B, dorsal; C, mesial; D, dactyl andfixed finger, dorsal, setae omitted. Scales = 1 mm.","nonphylo"
"FIGURE 9. Micropagurus spinimanus n. sp.: paratype, &, SL = 2.9 mm, Tuléar, Madagascar,MNHN-Pg 3294. Female right cheliped: A, mesial; B, chela and carpus, dorsal; C, lateral; D, dactyland fixed finger, dorsal, setae omitted; E, same, ventral, setae omitted. Scales = 1 mm.","nonphylo"
"FIGURE 10. Micropagurus spinimanus n. sp. Variation of armature of right chela, setae omitted;paratypes, all collected from Loyalty Islands during LIFOU: A, ov. &, SL = 2.4 mm, stn. 1421,MNHN-Pg 7270; B, &, SL = 2.0 mm, stn. 1419, MNHN-Pg 7268; C, %, SL = 1.9 mm, stn. 1430,","nonphylo"
"FIGURE 11. Micropagurus spinimanus n. sp.: holotype, %, SL = 2.6 mm, Touho, New Caledonia,Sept. 1993, MNHN-Pg 7265. Left cheliped: A, dorsal; B, lateral; C, mesial; D, dactyl and fixedfinger, dorsal, setae omitted. Scales = 1 mm.","nonphylo"
"FIGURE 12. Micropagurus spinimanus n. sp.: holotype, %, SL = 2.6 mm, Touho, New Caledonia,Sept. 1993, MNHN-Pg 7265. Left second pereopod: A, lateral; B, dactyl and distal portion ofpropodus, mesial; C, carpus, mesial, setae omitted. Right second pereopod: D, dactyl and distal","nonphylo"
"FIGURE 13. Micropagurus spinimanus n. sp. A, B, E, F: paratype, &, SL = 2.9 mm, Tuléar,Madagascar, MNHN-Pg 3294; C, G: %, holotype, SL = 2.6 mm, Touho, New Caledonia, Sept.1993, MNHN-Pg 7265; D: paratype, %, SL = 2.9 mm, st. 38, Seychelles, REVES II, MNHN-Pg","nonphylo"
"FIGURE 14. Micropagurus polynesiensis (Nobili, 1906). A, C, F, G: syntype, % , SL = 1.5 mm,Rikitea, French Polynesia, MNHN-Pg 2765; H, syntype,&, SL = 1.2 mm, Rikitea, FrenchPolynesia, MNHN-Pg 2765; D, E, I: %, SL = 1.7 mm, Philippines, MNHN Pg-2766; B, ov.&, SL =","nonphylo"
"FIGURE 15. Micropagurus polynesiensis (Nobili, 1906): %, SL = 1.7 mm, Philippines, MNHN-Pg2766. Male right cheliped: A, dorsal; B, mesial; C, lateral; D, dactyl and fixed finger, dorsal, setaeomitted. Scales = 1 mm.","nonphylo"
"FIGURE 16. Micropagurus polynesiensis (Nobili, 1906): syntype, Rikitea, French Polynesia,MNHN-Pg 2765. Right cheliped (detached from body, most probably of female): A, dorsal; B,lateral; C, mesial. Scales = 1 mm.","nonphylo"
"FIGURE 17. Micropagurus polynesiensis (Nobili, 1906). A–D: %, SL = 1.7 mm, Philippines,MNHN Pg 2766; E-G: &, SL = 1.8 mm, Loyalty Islands, stn. 1452, LIFOU, MNHN-Pg 7251. Maleleft cheliped: A, dorsal; B, lateral; C, mesial; D, dactyl and fixed finger, dorsal, setae omitted.","nonphylo"
"FIGURE 18. Micropagurus polynesiensis (Nobili, 1906): ambulatory pereopods of syntypes (alldetached from body), Rikitea, French Polynesia, MNHN-Pg 2765. Left second pereopod: A,lateral; B, dactyl and propodus, mesial. Right second pereopod: C, mesial; D, dactyl and distal","nonphylo"
"FIGURE 19. Live coloration. A–C: Micropagurus polynesiensis (Nobili, 1906); D: Micropagurusacantholepis (Stimpson, 1858). Photos A–C by © Hiroyuki Shidara and D by ©Michael Marmachand Museum Victoria.","nonphylo"
"FIGURE 20. Geographical distribution of Micropagurus species. , M. devaneyi;spinimanus; , M. propinquus; , M. polynesiensis; , M. acantholepis.","nonphylo"
"FIGURE 1. Map of the study area.52","nonphylo"
"FIGURE 2. Male holotype of Draconema brasiliensis sp.n. — A. Whole body, B. Pharyngealregion, C. Cloacal region with copulatory apparatus, D. Posterior body region, E. Posterioradhesion tubes, F. Non-annulated punctuated tail region.","nonphylo"
"FIGURE 3. Female allotype of Draconema brasiliensis sp.n. — A. Whole body, B. Pharyngealregion, C. Mid-body region with reproductive system, D. Vulva region, E. Posterior adhesion tubes.","nonphylo"
"FIGURE 4. Male holotype of Draconema fluminensis sp.n. —A. Whole body, B. Pharyngealregion, C. Cloacal region with copulatory apparatus, D. Posterior body region with posterioradhesion tubes, E. Non-annulated punctuated tail region.","nonphylo"
"FIGURE 5. Female allotype of Draconema fluminensis sp.n. — A. Whole body, B. Pharyngealregion, C. Mid-body region with reproductive system, D. Vulva region, E. Posterior adhesion tubes.","nonphylo"
"FIGURES 1–9. Amplisegmentum ecuadorensis 1. Tergite 8, epandrium, cerci, hypoproct, dorsalview. 2. Epandrium, lateral view. 3. Sternite 8, hypandrium, gonocoxite, ventral view. 4.Gonocoxite, hypandrium, dorsal view. 5. Gonocoxite lateral view. 6. Aedeagus, dorsal view. 7.","nonphylo"
"FIGURES 10–21. Apenniverpa venezuelensis 10. Tergite 8, epandrium, cerci, hypoproct, dorsalview. 11. Epandrium, lateral view. 12. Sternite 8, hypandrium, gonocoxite, ventral view. 13.Gonocoxite, hypandrium, dorsal view. 14. Gonocoxite lateral view. 15. Gonostylus, lateral view.","nonphylo"
"FIGURES 22–31. Ptilotophallos megasathe 22. Tergite 8, epandrium, cerci, hypoproct, dorsalview. 23. Epandrium, lateral view. 24. Sternite 8, hypandrium, gonocoxite, ventral view. 25.Gonocoxite, hypandrium, dorsal view. 26. Gonocoxite lateral view. 27. Gonostylus, lateral view.","nonphylo"
"FIGURES 32–41. Spiracolis curvipalpus 32. Tergite 8, epandrium, cerci, hypoproct, dorsal view.33. Epandrium, lateral view. 34. Sternite 8, hypandrium, gonocoxite, ventral view. 35. Gonocoxite,hypandrium, dorsal view. 36. Gonocoxite lateral view. 37. Aedeagus, dorsal view. 38. Aedeagus,","nonphylo"
"FIGURES 42–50. Winthemmyia angustata 42. Tergite 8, epandrium, cerci, hypoproct, dorsalview. 43. Sternite 8, hypandrium, gonocoxite, ventral view. 44. Gonocoxite, hypandrium, dorsalview (gonostylus removed). 45. Gonocoxite lateral view. 46. Gonostylus, dorsal view. 47.","nonphylo"
"FIGURES 1–6. Asphondylia microcapillata sp. n. 1. Male head (frontal). 2. Female head (frontal).3. Male antennal flagellomeres 9-12. 4. Male antennal flagellomere 5. 5. Female antennalflagellomere 5. 6. Female, midtarsal claw and empodium (lateral).","nonphylo"
"FIGURES 7–9. Asphondylia microcapillata sp. n. 7. Male abdominal segment 3 to end(dorsolateral). 8. Female abdominal segment 5 to end (dorsolateral). 9. Male terminalia (dorsal).","nonphylo"
"FIGURES 10–14. Asphondylia microcapillata sp. n. 10. Pupal head (frontal). 11. Pupal prothoracicspiracle. 12. Pupal terminal segments (dorsal). 13. Larval spatula and associated papillae. 14.Larval terminal segment.","nonphylo"
"FIGURE 15. Gall of Asphondylia microcapillata sp. n. on Bauhinia brevipes.Schizomyia macrocapillata Maia sp. n.","nonphylo"
"FIGURES 16–21. Schizomyia macrocapillata sp. n. 16. Male head (frontal). 17. Female head(frontal). 18. Male antennal flagellomeres 9-12. 19. Female antennal flagellomeres 8-12. 20. Maleantennal flagellomere 5. 21. Female antennal flagellomere 5.","nonphylo"
"FIGURES 22–24. Schizomyia macrocapillata sp. n. 22. Female midtarsal claw and empodium(lateral). 23. Male abdominal segment 5 to end (dorsolateral). 24. Female abdominal segment 6 toend (dorsolateral).","nonphylo"
"FIGURES 25–28. Schizomyia macrocapillata sp. n. 25. Male terminalia (dorsal). 26. Femaletergite 8 and ovipositor. 27. Pupal head (frontal). 28. Pupal prothoracic spiracle.36","nonphylo"
"FIGURES 29–31. Schizomyia macrocapillata sp. n. 29. Pupal terminal segments (dorsal). 30.Larval spatula and associated papillae. 31. Larval terminal segments.","nonphylo"
"FIGURE 32. Galls of Schizomyia macrocapillata sp. n. on Bauhinia brevipes.References","nonphylo"
"FIGURE 1. Astacoides hobbsi, n. sp. (all from holotype, FMNH 9912): A, dorsal view of carapace(2x); B, lateral view of carapace (2x); C, dorsal (left) and lateral (right) views of right antennal scale(4x); D, epistome and basal podomeres of antennae (3x); E, sternal area of segments X–XIV and","nonphylo"
"FIGURE 2. Astacoides granulimanus, preserved adult specimens (AMNH 17821); female (left)and male (right) (photo, S. Thurston).","nonphylo"
"FIGURE 3. Astacoides caldwelli, preserved adult specimens (FMNH 5721); female (left) and male(right) (photo, S. Thurston).TABLE 3. Distribution of Astacoides species by Madagascan province.","nonphylo"
"FIGURE 1. Photomicrographs of the left aspects of Entodinium salmani, seems to be an endemicspecies of the ciliated fauna in the rumens of Turkish domestic goats. a: salmani form, b:monospinosum form, c: bispinosum form. d: trispinosum form (bars 10 µm, all specimens were","nonphylo"
"FIGURES 1–4. Thyasira methanophila new species. Holotype. MNHNCL 201646 Live collected specimen.Figs 1 & 4 external and internal of right valve; Figs 2 & 3 external and internal of left valve.","nonphylo"
"FIGURES 5–10. Thyasira methanophila new species. Paratypes. MNHNCL 201648 and NMW.Z. 2005.4.2.Figs 5–7 disarticulated valves showing variation in outline; Fig. 8 oblique view of part of escutcheon; Fig. 9internal view with adductor muscle and pallial scars artificially highlighted. Fig. 10 right valve of specimen","nonphylo"
"FIGURES 11–13. Thyasira methanophila new species. Gross anatomy. Fig. 11 View after removal of rightmantle; Fig. 12 View of right mantle and adductor muscles showing pallial blood vessel; Fig. 13 obliqueventral view showing fleshy ctenidia and swollen lateral body pouches. Abbreviations as listed in appendix.","nonphylo"
"FIGURES 14–15. Thyasira methanophila new species. Gross anatomy. Fig. 14 View after removal of rightctenidium. Fig. 15 View after removal of right lateral body pouch and exposing alimentary system.","nonphylo"
"FIGURES 16–22. Thyasira methanophila new species. Scanning electron micrographs of the ctenidium andfilaments. Fig. 16 posterior portion of a demibranch, longitudinal oblique view; Fig. 17 frontal view offilaments on the exterior surface; Fig. 18 frontal view of filaments on interior surface; Fig. 19 oblique view of","nonphylo"
"FIGURES 23–26. Maorithyas marama Fleming, 1950, Sylvan Cove Stewart Island, New Zealand, 7 m.NMNZ M026537. Figs 23 & 26 external and internal views of right valve; Figs 24 & 25 external and internalviews of left valve. FIGURES 27–29. Dorsal views of left valves to show variation in escutcheondevelopment. Fig. 27 T. methanophila; Fig. 28 T. (M.) marama; Fig. 29 T. falklandicum.","nonphylo"
"FIGURES 30–32 Maorithyas marama Bradshaw Sound, Fjordland, New Zealand, 90m. NMNZ M179679.Gross anatomy. Fig. 30 View after removal of right mantle; Fig. 31 View after removal of right ctenidium; Fig.32 View after removal of right lateral body pouch and revealing alimentary system.","nonphylo"
"FIGURE 33. Thyasira falklandicum, South Orkney Island, Antarctica, 244–344m, NMW.Z. 2005.4.4, Grossanatomy after removal of right mantle.FIGURE 34. Thyasira sarsi, North Sea, NMW.Z.1996.028, Gross anatomy after removal of left mantle.From the anatomy there are no characters that warrant generic separation of the","nonphylo"
"FIGURES 35–38. Thyasira falklandicum, South Orkney Island, 244–344m, NMW.Z. 2005.4.4, Figs 35, 37external and internal of right valve; Figs 36,38 external and internal view of left valve.FIGURES 39–42. Thyasira fuegiensis Dall, 1889, Holotype, Magellan Straits, US Fish Com. Station 2779,77.5 fathoms, USNM 87589. Figs 39–40 external and internal of right valve; Figs 41–42 external and internalof left valve.","nonphylo"
"FIGURES 43–45. Conchocele sp. indet. Station AGT 6, north-west off the Bay of Concepción,south-central Chile; 36°22.15ȇS, 73°42.85ȇW; 780m depth, Coll. J. Sellanes & NMW.Z.2005.4.5.","nonphylo"
"FIGURES 1–5: Coleopterodes liliputianum (Signoret) 1. General dorsal view; 2. Head dorsalview; 3. Head lateral view, bucculae; 4. Head and thorax ventral view, rostral channel; 5. Hemelytrasensila.","nonphylo"
"FIGURES 6–9: Coleopterodes brunnea Drake & Poor 6. General dorsal view; 7. Head dorsalview; 8. Head and thorax ventral view, rostral channel; 9. Hemelytra sensila.","nonphylo"
"FIGURE 1. A–B, habitus of Echiniscus taibaiensis sp. nov. (holotype): (A: PCM). Scale bars = 50µm.","nonphylo"
"FIGURE 2. A–C, Echiniscus taibaiensis sp. nov.: A, cuticular sculpture (holotype); B, claws onleg(paratype, MTB0508201); C, claws on leg IV (paratype, MTB0508201). Scale bars = 5 µm.","nonphylo"
"FIGURE 3. A–B, Echiniscus bisetosus sp. nov.: A, habitus showing dorsal plates, cuticularsculpture, lateral and dorsal appendages (A: PCM); B, habitus showing dorsal plates, lateral anddorsal appendages. Scale bars = 50 µm.","nonphylo"
"FIGURE 1. Sergestes brevispinatus Judkins, 1978. Adult male: lateral; B—carapace; C—rostrum,D— telson and left uropod, lateral.","nonphylo"
"FIGURE 2. Sergestes brevispinatu, Judkins, 1978. Adult male: A—clasping organ of lowerantennular flgellum (left), ventral; 3 ap, I–VII, 1st to 7th segments; cp; B— left third maxilliped;C— left third maxilliped, dactylus.","nonphylo"
"FIGURE 3. Sergestes brevispinatus Judkins, 1978. Adult male: A—left first pereiopod;B—carpo-propodal articulation,further enlarged; C—chela of first pereiopod; D—left secondpereiopod; E—chela of second pereiopod,further enlarged; F—left third pereiopod; G—chela of","nonphylo"
"FIGURE 4. Sergestes brevispinatus, Judkins, 1978. Adult male: A—petasma (left), dorsal; Ip, pb;pu; pe; pm; sh; pv; la; lac; lc; lt; li; pa; B—petasma (right), dorsal; Ip; pb; pu; pe; pm; sh, sheath;pv; la; lac; lc; lt; li; pa; C—left appendix masculina.","nonphylo"
"FIGURE 5. Sergestes brevispinatus Judkins, 1978. Adult female: A—exterior sexual organ,ventral ; thelycum and coxae of third pereiopods, postero-ventral view; op; ap; gc; pxp; mp; pp.","nonphylo"
"FIGURE 6. Sergestes edwardsii Kröyer, 1855: Adult male; A -lateral ;carapace; C-rostrum; Dtelson and left uropod, lateral.Appendix masculina single (Fig. 9C) same as that of S.brevispinatus paddle-shaped","nonphylo"
"FIGURE 7. Sergestes edwardsii Kröyer, 1855. Adult male: A—clasping organ of lowerantennular flagellum (left); ventral; 3ap; I–VII, 1st to 7th segments; cp; B—left third maxilliped;C—left third maxilliped dactylus further enlarged; D—apex of the dactylus.","nonphylo"
"FIGURE 8. Sergestes brevispinatus Judkins, 1978. Adult male: A—left first pereiopod; B—carpopropodalarticulation, further enlarged; C—chela of first pereiopod; D—left second pereiopod; E—chela of second pereiopod, further enlarged; F—left third pereiopod; G—chela of third pereiopod;further enlarged; H—left fourth pereiopod; I—left fifth pereiopod.","nonphylo"
"FIGURE 9. Sergestes edwardsii Kröyer, 1855. Adult male: A—petasma (left), dorsal ; Ip,; pb;pu; pe; pm; sh; pv, ; la; lac; lc; lt; li; pa; B—petasma (right) dorsal view; Ip; pb; pu; pe; pm; sh; pv;la; lac; lc; lt; li; pa; C— left appendix masculina.","nonphylo"
"FIGURE 10. Sergestes edwardsii Kröyer, 1855 Adult female: A—female exterior sexual organ,ventral ; thelycum and coxae of third pereiopods, postero-ventral view; op; ap ; gc; pxp; mp; pp.","nonphylo"
"FIGURE 1. A, habitus of Echiniscus cheonyoungi; B, habitus of E. melanophthalmus. (A–B: phasecontrast). Scale bars = 50 µm.","nonphylo"
"FIGURE 2. A, habitus of Echiniscus nepalensis; B, habitus of E. trisetosus; C, habitus ofPseudechiniscus asper (A–C: phase contrast). Scale bars = 50 µm.","nonphylo"
"FIGURE 3. A–E, Pseudechiniscus papillosus sp. nov. (holotype): A–B, habitus; C, cuticularsculpture; D, claws on leg II; E, claws on leg IV. (A: phase contrast). A–B, scale bars = 50 µm;C–E, scale bars = 10 µm.","nonphylo"
"FIGURES 1–2. Demonstration of the proposed method for ovipositor straightening. The wasp used is an oldmuseum specimen of Megischus acutus LePeletier et Serville (Hymenoptera, Stephanidae). 1, Specimen asoriginally found in a museum drawer. 2, Final stage of straightening (see text for details). Legends: ov,","nonphylo"
"FIGURE 1. R. aleutensis n. sp. (A–C) Ventral, ventrolateral, and lateral views of genital segments of wholeworm, showing pores and claspers. The specimen was highly contracted, somewhat obscuring the secondaryannulation. (D) Chaetae, from left to right: two ventral chaetae (segments VIII and XX) from a Finger Creek","nonphylo"
